18|0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0|0|0|3.862461|203|4 4 12 12 12 12 12 12 13 13 29 29 29 29 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
be4|0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0|0|0|3.862461|0|13 12 12 12 12 13 13 12 12 12 12 12 12 12 13 13 29 29 29 29 14 14 14 14 14 14 14 14 14 14 14 14 14 12 13 12 8 8
be5|0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,-1,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0;0,0,1,0,0,0,0,0,0,1,0,0;0,0,1,0,0,0,0,0,0,1,0,0|0|0|3.862461|0|4 4 12 12 12 12 12 12 13 13 29 29 29 29 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
bc7|0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0|0|0|3.8234446|2|12 12 12 12 12 12 12 13 13 29 29 29 29 14 14 14 14 14 14 14 14 14 14 14
bc8|0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0;0,0,1,0,0,0,0,0,0,1,0,0;0,0,1,0,0,0,0,0,0,1,0,0|0|0|3.8234446|2|4 4 12 12 12 12 12 12 13 13 29 29 29 29 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
baa|0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0|0|0|3.7844281|2|4 4 4 4 4 4 4 4 12 12 12 12 12 12 13 13 29 29 29 29 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
bab|0,0,0,0,0,0,0,0,0,0,-1;0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0;0,-1,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,0;0,1,0,0,0,0,0,0,0,0,-1;0,1,0,0,-1,0,0,0,0,0,0;0,1,0,0,0,0,0,0,1,0,0;0,1,0,0,0,0,0,0,1,0,0|0|0|3.7844281|2|4 4 12 12 12 12 12 12 13 13 29 29 29 29 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
b8d|0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0|0|0|3.7454116|2|6 6 6 6 6 14 14 12 13 13 29 29 29 29 14 14 14 14 14 14 14 14 14 14 14 14 6 14 14 30 30 30 30 26
b8e|0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,1,0;0,0,1,0,0,0,0,0,0,1,0;0,0,1,0,0,0,0,0,0,1,0|0|0|3.7454116|2|4 4 12 12 12 12 12 12 13 13 29 29 29 29 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
b70|0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,0,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,0,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0;0,0,1,0,0,0,0,0,0,1,0,0,0|0|0|3.7063951|2|20 20 12 12 12 12 12 12 12 12 12 13 13 29 29 29 29 14 14 14 14 14 14 14 14 14 14 14 14 14 14 14
